temperature,humidity,co2_ppm,hour_of_day,day_of_week,expected_occupancy,actual_occupancy,outdoor_temp,floor,volume_m3,ac_btu,target_temp_offset,room_id,is_synthetic
19.84,68.9,400.0,16,0,36,0.0,20.3,4,190,36000,0.069,A403,0
19.95,65.2,411.91,16,0,36,0.0,20.21,4,190,36000,0.1122,A403,0
20.31,69.8,761.91,17,0,36,14.0,20.12,4,190,36000,0.9444,A403,0
20.51,64.4,759.94,17,0,36,14.0,20.03,4,190,36000,0.8785,A403,0
20.47,72.6,750.6,17,0,36,13.0,19.93,4,190,36000,0.9546,A403,0
20.37,63.4,743.0,17,0,36,13.0,19.83,4,190,36000,0.7965,A403,0
20.15,74.1,444.35,17,0,0,1.0,19.72,8,150,30000,0.1003,M802,0
20.77,68.1,778.25,17,0,36,14.0,19.72,4,190,36000,1.0215,A403,0
20.63,67.3,761.15,17,0,36,14.0,19.61,4,190,36000,1.0215,A403,0
20.45,70.8,741.98,18,0,36,13.0,19.5,4,190,36000,0.8895,A403,0
20.32,66.1,408.5,20,0,0,0.0,17.61,6,150,30000,0.0258,M601,0
19.74,69.1,428.5,21,0,0,0.0,17.1,6,150,30000,0.1808,M604,0
19.83,68.6,417.31,22,0,0,0.0,15.97,6,140,24000,0.0,M602,0
20.17,69.2,416.45,0,1,0,0.0,15.28,4,190,36000,0.0,A403,0
20.08,66.0,424.2,1,1,0,0.0,15.1,6,140,24000,0.0,M602,0
20.18,65.2,432.97,1,1,0,1.0,15.0,6,150,30000,0.1043,M601,0
20.31,66.5,412.0,2,1,0,0.0,15.03,6,150,30000,0.0217,M604,0
19.97,65.9,420.85,4,1,0,0.0,15.54,6,140,24000,0.0875,M602,0
19.56,65.1,426.23,6,1,0,0.0,16.5,6,150,30000,0.0765,M601,0
20.03,63.9,413.86,8,1,36,0.0,18.39,8,150,30000,0.0064,M802,0
20.0,72.9,416.82,8,1,36,0.0,18.52,8,150,30000,0.0,M802,0
19.3,70.3,427.91,8,1,36,0.0,18.65,8,150,30000,0.0,M802,0
19.81,68.1,408.04,8,1,0,0.0,18.65,10,190,36000,0.2225,M1001,0
19.99,71.7,703.1,9,1,36,11.0,18.78,8,150,30000,0.7796,M802,0
20.55,66.4,681.33,9,1,36,10.0,18.9,8,150,30000,0.6983,M802,0
20.21,68.6,701.52,9,1,36,11.0,19.03,8,150,30000,0.6916,M802,0
20.58,66.6,707.04,9,1,36,11.0,19.15,8,150,30000,0.7108,M802,0
20.06,68.9,693.51,9,1,36,11.0,19.27,8,150,30000,0.7071,M802,0
20.92,68.1,736.25,9,1,36,13.0,19.39,8,150,30000,0.8352,M802,0
20.37,68.4,689.45,10,1,36,11.0,19.5,8,150,30000,0.6013,M802,0
19.38,74.3,400.0,10,1,0,0.0,19.61,10,190,36000,0.1098,M1001,0
20.5,69.9,698.07,10,1,36,11.0,19.61,8,150,30000,0.7702,M802,0
20.38,68.7,680.97,10,1,36,10.0,19.72,8,150,30000,0.768,M802,0
20.67,63.1,732.86,10,1,36,13.0,19.83,8,150,30000,0.9586,M802,0
20.98,68.6,704.01,10,1,36,11.0,19.93,8,150,30000,0.8902,M802,0
20.75,70.2,701.44,10,1,36,11.0,20.03,8,150,30000,0.8275,M802,0
20.22,68.7,412.62,11,1,0,0.0,20.12,6,140,24000,0.1771,M602,0
20.3,67.4,703.48,11,1,36,11.0,20.12,8,150,30000,0.6672,M802,0
19.13,68.7,412.78,11,1,0,0.0,20.12,6,150,30000,0.0316,M604,0
20.4,75.2,433.26,13,1,0,1.0,20.95,10,190,36000,0.4267,M1001,0
20.46,63.2,444.21,14,1,0,1.0,21.0,6,150,30000,0.1341,M604,0
20.13,67.9,404.83,14,1,0,0.0,21.0,6,150,30000,0.1475,M601,0
20.02,70.2,405.68,14,1,0,0.0,20.99,4,190,36000,0.2348,A403,0
20.0,65.7,400.0,15,1,36,0.0,20.77,6,150,30000,0.0862,M601,0
20.1,60.6,417.34,15,1,36,0.0,20.72,6,150,30000,0.2117,M601,0
20.22,65.6,423.29,15,1,36,0.0,20.66,6,150,30000,0.0362,M601,0
20.73,67.3,785.28,16,1,36,15.0,20.6,6,150,30000,0.8916,M601,0
20.99,70.6,806.92,16,1,36,15.0,20.53,6,150,30000,0.9343,M601,0
20.9,72.8,793.38,16,1,36,15.0,20.46,6,150,30000,0.9044,M601,0
20.91,71.4,782.86,16,1,36,15.0,20.38,6,150,30000,1.0307,M601,0
20.64,65.9,773.64,16,1,36,14.0,20.3,6,150,30000,0.9423,M601,0
20.87,70.0,786.06,16,1,36,15.0,20.21,6,150,30000,1.0487,M601,0
20.64,67.5,799.47,17,1,36,15.0,20.12,6,150,30000,0.9005,M601,0
20.69,67.3,779.64,17,1,36,14.0,20.03,6,150,30000,1.1241,M601,0
20.79,71.6,777.2,17,1,36,14.0,19.93,6,150,30000,0.9073,M601,0
20.65,67.5,782.05,17,1,36,14.0,19.83,6,150,30000,0.9056,M601,0
20.65,71.9,787.81,17,1,36,15.0,19.72,6,150,30000,0.997,M601,0
20.9,69.0,799.51,17,1,36,15.0,19.61,6,150,30000,0.9348,M601,0
20.9,67.9,786.8,18,1,36,15.0,19.5,6,150,30000,0.8532,M601,0
20.17,71.3,400.0,18,1,0,0.0,19.15,8,150,30000,0.0816,M802,0
20.14,67.3,423.67,19,1,36,0.0,18.39,6,140,24000,0.0934,M602,0
20.14,67.4,436.15,19,1,36,1.0,18.26,6,140,24000,0.1147,M602,0
19.71,69.6,434.08,19,1,36,1.0,18.13,6,140,24000,0.1298,M602,0
20.14,65.8,635.39,20,1,36,9.0,18.0,6,140,24000,0.3588,M602,0
20.1,69.3,419.78,20,1,0,0.0,17.87,8,150,30000,0.0,M802,0
20.41,73.0,628.98,20,1,36,8.0,17.87,6,140,24000,0.5193,M602,0
20.21,68.8,652.5,20,1,36,9.0,17.74,6,140,24000,0.3848,M602,0
20.37,62.1,640.57,20,1,36,9.0,17.61,6,140,24000,0.4423,M602,0
20.6,68.0,655.34,20,1,36,9.0,17.48,6,140,24000,0.4631,M602,0
20.61,67.9,649.54,20,1,36,9.0,17.35,6,140,24000,0.5177,M602,0
20.63,65.3,649.17,21,1,36,9.0,17.22,6,140,24000,0.2645,M602,0
20.33,73.1,647.27,21,1,36,9.0,17.1,6,140,24000,0.3342,M602,0
20.7,73.5,675.7,21,1,36,10.0,16.97,6,140,24000,0.3794,M602,0
20.37,68.8,646.72,21,1,36,9.0,16.85,6,140,24000,0.3485,M602,0
20.43,65.4,663.96,21,1,36,10.0,16.73,6,140,24000,0.2211,M602,0
20.46,71.2,638.84,21,1,36,9.0,16.61,6,140,24000,0.3649,M602,0
20.17,70.6,679.96,22,1,36,10.0,16.5,6,140,24000,0.1501,M602,0
20.59,63.6,419.66,22,1,0,0.0,15.97,8,150,30000,0.023,M802,0
20.08,67.9,430.16,23,1,0,0.0,15.79,4,190,36000,0.0421,A403,0
19.51,65.0,400.0,1,2,0,0.0,15.03,8,150,30000,0.047,M802,0
20.09,70.8,419.64,2,2,0,0.0,15.05,6,150,30000,0.0,M601,0
19.92,69.8,439.55,3,2,0,1.0,15.18,6,150,30000,0.1093,M601,0
19.91,66.1,400.0,5,2,0,0.0,16.17,4,190,36000,0.0,A403,0
20.42,67.5,425.29,6,2,0,0.0,16.61,6,140,24000,0.0,M602,0
19.78,60.5,448.26,7,2,0,1.0,17.61,6,140,24000,0.0,M602,0
19.51,68.1,400.0,7,2,0,0.0,17.74,6,150,30000,0.0,M604,0
19.98,67.9,429.41,8,2,0,0.0,18.26,6,140,24000,0.0271,M602,0
20.0,65.6,411.27,8,2,0,0.0,18.52,8,150,30000,0.0996,M802,0
20.1,72.9,420.67,9,2,0,0.0,19.39,10,190,36000,0.0,M1001,0
19.75,67.4,440.89,9,2,0,1.0,19.39,6,150,30000,0.0865,M604,0
20.17,72.7,420.71,11,2,0,0.0,20.12,4,190,36000,0.1987,A403,0
19.99,62.3,420.33,12,2,0,0.0,20.6,4,190,36000,0.1717,A403,0
20.09,68.4,403.23,13,2,0,0.0,20.93,6,150,30000,0.2072,M604,0
19.85,72.1,421.33,19,2,0,0.0,18.78,8,150,30000,0.0,M802,0
20.24,62.9,405.34,19,2,0,0.0,18.65,10,190,36000,0.1227,M1001,0
20.45,67.3,442.33,20,2,0,1.0,17.87,10,190,36000,0.0,M1001,0
19.58,67.9,412.88,20,2,0,0.0,17.87,6,150,30000,0.0152,M601,0
19.44,67.5,428.96,1,3,0,0.0,15.01,6,140,24000,0.1089,M602,0
20.14,66.3,419.93,1,3,0,0.0,15.01,6,150,30000,0.1503,M604,0
19.97,66.0,428.58,4,3,0,0.0,15.4,4,190,36000,0.0409,A403,0
20.17,66.5,428.76,4,3,0,0.0,15.47,8,150,30000,0.0705,M802,0
20.21,70.3,422.97,5,3,0,0.0,15.88,6,140,24000,0.0,M602,0
20.47,70.9,432.06,6,3,0,0.0,16.61,10,190,36000,0.0,M1001,0
20.17,67.0,400.0,6,3,0,0.0,16.85,4,190,36000,0.0936,A403,0
19.79,67.0,423.97,6,3,0,0.0,16.97,8,150,30000,0.0001,M802,0
20.33,61.6,416.9,7,3,0,0.0,17.61,10,190,36000,0.0,M1001,0
20.36,65.7,406.03,12,3,0,0.0,20.6,4,190,36000,0.0432,A403,0
19.74,66.4,434.33,16,3,0,1.0,20.3,6,150,30000,0.203,M604,0
20.07,68.5,423.9,17,3,0,0.0,19.83,10,190,36000,0.1834,M1001,0
19.86,68.6,417.63,18,3,0,0.0,19.39,6,150,30000,0.0157,M601,0
20.05,72.0,437.4,18,3,28,1.0,19.15,10,190,36000,0.1112,M1001,0
20.1,67.9,409.6,18,3,28,0.0,19.03,10,190,36000,0.2006,M1001,0
20.29,64.0,400.0,18,3,28,0.0,18.9,10,190,36000,0.0791,M1001,0
20.49,72.9,556.42,19,3,28,5.0,18.78,10,190,36000,0.3564,M1001,0
20.41,70.2,589.35,19,3,28,7.0,18.65,10,190,36000,0.4085,M1001,0
19.88,66.0,569.06,19,3,28,6.0,18.52,10,190,36000,0.3758,M1001,0
20.18,68.5,544.78,19,3,28,5.0,18.39,10,190,36000,0.3314,M1001,0
20.16,67.9,528.22,19,3,28,4.0,18.26,10,190,36000,0.3869,M1001,0
20.46,66.7,578.7,19,3,28,6.0,18.13,10,190,36000,0.3485,M1001,0
20.39,64.6,551.85,20,3,28,5.0,18.0,10,190,36000,0.4435,M1001,0
20.0,68.3,563.57,20,3,28,6.0,17.87,10,190,36000,0.2857,M1001,0
19.67,66.4,562.24,20,3,28,6.0,17.74,10,190,36000,0.3314,M1001,0
19.81,67.9,558.2,20,3,28,6.0,17.61,10,190,36000,0.4275,M1001,0
20.18,67.1,537.14,20,3,28,5.0,17.48,10,190,36000,0.2808,M1001,0
20.06,72.3,423.0,20,3,0,0.0,17.35,6,150,30000,0.0,M601,0
20.21,67.2,562.69,20,3,28,6.0,17.35,10,190,36000,0.3495,M1001,0
20.39,71.0,558.11,21,3,28,6.0,17.22,10,190,36000,0.3679,M1001,0
20.26,74.5,565.65,21,3,28,6.0,17.1,10,190,36000,0.1948,M1001,0
20.61,73.1,582.98,21,3,28,7.0,16.97,10,190,36000,0.3675,M1001,0
20.19,71.0,581.34,21,3,28,6.0,16.85,10,190,36000,0.3233,M1001,0
19.99,68.3,570.25,21,3,28,6.0,16.73,10,190,36000,0.2997,M1001,0
20.04,61.7,407.39,21,3,0,0.0,16.73,6,140,24000,0.0588,M602,0
20.93,69.6,549.27,21,3,28,5.0,16.61,10,190,36000,0.2312,M1001,0
20.69,65.6,578.54,22,3,28,6.0,16.5,10,190,36000,0.2768,M1001,0
20.24,67.8,411.05,22,3,0,0.0,16.5,6,150,30000,0.003,M601,0
19.66,66.3,422.84,22,3,0,0.0,16.28,6,150,30000,0.0583,M604,0
19.48,67.2,400.44,23,3,0,0.0,15.7,8,150,30000,0.0,M802,0
19.93,63.8,412.83,2,4,0,0.0,15.05,4,190,36000,0.1213,A403,0
19.53,70.0,418.76,6,4,0,0.0,16.5,6,150,30000,0.0,M604,0
19.91,70.6,430.98,6,4,0,0.0,16.97,4,190,36000,0.1029,A403,0
20.15,66.7,421.55,8,4,0,0.0,18.26,6,140,24000,0.0,M602,0
20.46,68.7,418.48,8,4,0,0.0,18.52,4,190,36000,0.0182,A403,0
19.51,66.8,406.37,8,4,0,0.0,18.52,8,150,30000,0.0634,M802,0
20.06,67.5,424.25,8,4,0,0.0,18.65,6,150,30000,0.2014,M604,0
20.19,65.4,430.3,9,4,0,0.0,19.15,8,150,30000,0.1476,M802,0
20.09,64.7,448.33,9,4,0,1.0,19.15,6,150,30000,0.0843,M604,0
20.28,62.9,420.95,9,4,0,0.0,19.27,6,150,30000,0.1763,M601,0
20.21,67.6,429.27,13,4,0,0.0,20.93,6,140,24000,0.1411,M602,0
19.8,64.4,451.88,13,4,0,1.0,20.95,10,190,36000,0.2265,M1001,0
20.46,67.7,443.44,14,4,0,1.0,20.97,10,190,36000,0.3277,M1001,0
20.22,68.4,400.0,14,4,0,0.0,20.95,6,140,24000,0.1669,M602,0
19.69,67.8,412.32,15,4,36,0.0,20.77,6,150,30000,0.2342,M604,0
20.5,70.0,432.47,15,4,36,0.0,20.72,6,150,30000,0.1111,M604,0
19.98,71.3,449.38,15,4,0,1.0,20.72,10,190,36000,0.3037,M1001,0
19.9,65.5,414.73,15,4,36,0.0,20.66,6,150,30000,0.2024,M604,0
20.79,69.8,757.98,16,4,36,14.0,20.6,6,150,30000,1.0082,M604,0
20.68,67.5,762.95,16,4,36,14.0,20.53,6,150,30000,0.9797,M604,0
20.37,70.0,769.45,16,4,36,14.0,20.46,6,150,30000,0.9222,M604,0
20.42,70.9,767.94,16,4,36,14.0,20.38,6,150,30000,1.0457,M604,0
20.14,65.6,779.68,16,4,36,14.0,20.3,6,150,30000,0.9799,M604,0
20.19,73.9,776.82,16,4,36,14.0,20.21,6,150,30000,1.0034,M604,0
20.67,60.4,777.49,17,4,36,14.0,20.12,6,150,30000,0.8988,M604,0
20.91,73.5,764.38,17,4,36,14.0,20.03,6,150,30000,0.9228,M604,0
20.54,66.2,756.37,17,4,36,13.0,19.93,6,150,30000,0.7755,M604,0
20.84,77.2,759.43,17,4,36,14.0,19.83,6,150,30000,0.9172,M604,0
20.11,74.1,765.67,17,4,36,14.0,19.72,6,150,30000,0.9653,M604,0
20.47,65.1,773.38,17,4,36,14.0,19.61,6,150,30000,0.9053,M604,0
21.03,72.3,766.64,18,4,36,14.0,19.5,6,150,30000,0.919,M604,0
19.74,72.0,416.79,18,4,0,0.0,19.03,6,150,30000,0.0837,M601,0
19.74,66.1,417.69,19,4,28,0.0,18.39,10,190,36000,0.1372,M1001,0
20.29,62.9,416.61,19,4,28,0.0,18.26,10,190,36000,0.0035,M1001,0
19.75,66.9,425.08,19,4,28,0.0,18.13,10,190,36000,0.0,M1001,0
20.44,67.2,638.14,20,4,28,9.0,18.0,10,190,36000,0.5746,M1001,0
20.37,68.8,636.02,20,4,28,9.0,17.87,10,190,36000,0.5268,M1001,0
20.22,66.2,412.43,20,4,0,0.0,17.74,6,150,30000,0.0,M601,0
21.03,69.1,623.52,20,4,28,8.0,17.74,10,190,36000,0.5321,M1001,0
20.31,70.3,409.32,20,4,0,0.0,17.74,8,150,30000,0.0211,M802,0
20.28,68.1,625.49,20,4,28,8.0,17.61,10,190,36000,0.5156,M1001,0
20.43,70.7,637.08,20,4,28,9.0,17.48,10,190,36000,0.5134,M1001,0
19.71,66.3,616.25,20,4,28,8.0,17.35,10,190,36000,0.4958,M1001,0
20.54,63.8,627.94,21,4,28,8.0,17.22,10,190,36000,0.4631,M1001,0
19.83,71.9,648.34,21,4,28,9.0,17.1,10,190,36000,0.64,M1001,0
20.02,69.0,610.21,21,4,28,8.0,16.97,10,190,36000,0.388,M1001,0
20.86,62.0,638.87,21,4,28,9.0,16.85,10,190,36000,0.4972,M1001,0
20.37,69.9,650.03,21,4,28,9.0,16.73,10,190,36000,0.5272,M1001,0
20.07,66.3,631.94,21,4,28,8.0,16.61,10,190,36000,0.3047,M1001,0
20.36,67.7,665.89,22,4,28,10.0,16.5,10,190,36000,0.3818,M1001,0
19.54,72.5,423.86,3,5,0,0.0,15.28,6,140,24000,0.1733,M602,0
19.91,72.3,409.19,4,5,0,0.0,15.54,8,150,30000,0.0,M802,0
19.74,63.8,400.0,4,5,0,0.0,15.79,4,190,36000,0.046,A403,0
20.65,67.6,420.53,5,5,0,0.0,16.07,6,150,30000,0.0,M604,0
20.03,72.1,418.49,6,5,0,0.0,16.85,10,190,36000,0.0,M1001,0
19.94,72.0,427.83,6,5,0,0.0,16.85,4,190,36000,0.0,A403,0
20.41,69.4,414.88,7,5,0,0.0,17.22,6,140,24000,0.0,M602,0
20.05,70.9,406.56,8,5,0,0.0,18.0,8,150,30000,0.0628,M802,0
20.48,66.8,403.67,8,5,0,0.0,18.52,6,140,24000,0.0,M602,0
20.09,66.6,446.21,15,5,0,1.0,20.72,6,150,30000,0.2639,M604,0
19.99,69.5,417.74,15,5,0,0.0,20.66,6,150,30000,0.1767,M601,0
20.15,71.1,425.04,15,5,0,0.0,20.66,10,190,36000,0.353,M1001,0
19.72,67.9,407.2,17,5,0,0.0,20.12,6,150,30000,0.0829,M601,0
20.17,68.9,433.79,18,5,0,1.0,19.27,10,190,36000,0.2615,M1001,0
19.89,65.2,438.98,20,5,0,1.0,17.48,6,150,30000,0.1186,M601,0
20.53,68.8,407.98,20,5,0,0.0,17.35,4,190,36000,0.0,A403,0
19.94,65.9,426.59,22,5,0,0.0,16.39,6,150,30000,0.0,M604,0
20.08,62.5,424.17,22,5,0,0.0,16.39,8,150,30000,0.1208,M802,0
19.98,65.8,424.88,0,6,0,0.0,15.34,8,150,30000,0.0,M802,0
20.15,62.6,437.11,2,6,0,1.0,15.07,4,190,36000,0.0,A403,0
20.37,69.9,437.98,3,6,0,1.0,15.34,6,140,24000,0.1026,M602,0
20.15,66.9,427.52,4,6,0,0.0,15.7,6,150,30000,0.0893,M604,0
19.95,68.9,449.55,6,6,0,1.0,17.1,6,140,24000,0.0,M602,0
19.88,66.4,400.0,8,6,0,0.0,18.52,8,150,30000,0.0318,M802,0
20.08,64.2,438.98,9,6,0,1.0,18.78,10,190,36000,0.1001,M1001,0
20.09,71.7,430.14,9,6,0,0.0,19.27,6,150,30000,0.1669,M601,0
19.85,63.5,432.09,10,6,0,0.0,19.61,6,150,30000,0.2921,M601,0
20.53,64.9,460.89,10,6,0,2.0,19.93,10,190,36000,0.1306,M1001,0
20.14,70.8,420.3,13,6,0,0.0,20.97,6,150,30000,0.2426,M604,0
19.98,64.0,432.8,14,6,0,1.0,21.0,6,150,30000,0.0041,M601,0
20.34,69.1,438.01,15,6,0,1.0,20.86,4,190,36000,0.2372,A403,0
20.26,66.8,422.83,15,6,0,0.0,20.77,6,150,30000,0.0692,M604,0
20.15,65.9,409.54,17,6,0,0.0,19.83,4,190,36000,0.2691,A403,0
19.91,69.5,418.35,18,6,0,0.0,19.5,6,140,24000,0.0943,M602,0
19.99,65.4,417.52,18,6,0,0.0,19.15,8,150,30000,0.017,M802,0
19.78,65.3,442.12,23,6,0,1.0,15.54,10,190,36000,0.0073,M1001,0
20.49,65.2,418.92,2,0,0,0.0,15.0,10,190,36000,0.0,M1001,0
20.25,74.3,400.0,4,0,0,0.0,15.62,8,150,30000,0.0151,M802,0
20.51,68.2,421.45,5,0,0,0.0,16.28,8,150,30000,0.0,M802,0
19.98,70.6,417.52,7,0,0,0.0,17.22,6,150,30000,0.0525,M601,0
20.29,72.4,400.0,8,0,0,0.0,18.52,8,150,30000,0.1575,M802,0
20.08,64.2,450.99,9,0,0,1.0,18.9,6,140,24000,0.1532,M602,0
20.24,67.9,417.35,10,0,0,0.0,19.93,10,190,36000,0.0409,M1001,0
19.69,68.6,407.76,11,0,0,0.0,20.3,6,140,24000,0.0,M602,0
20.03,66.8,404.14,11,0,0,0.0,20.38,4,190,36000,0.0824,A403,0
20.31,65.8,420.99,12,0,0,0.0,20.6,4,190,36000,0.2403,A403,0
20.46,70.7,422.5,14,0,0,0.0,20.95,6,150,30000,0.1413,M604,0
20.13,66.1,428.83,14,0,0,0.0,20.93,10,190,36000,0.1576,M1001,0
19.75,58.4,427.05,15,0,0,0.0,20.66,6,140,24000,0.1547,M602,0
20.06,66.7,442.56,16,0,36,1.0,20.38,4,190,36000,0.0925,A403,0
19.95,68.9,414.25,16,0,36,0.0,20.3,4,190,36000,0.0469,A403,0
20.24,71.9,428.26,16,0,36,0.0,20.21,4,190,36000,0.1734,A403,0
20.38,67.2,774.03,17,0,36,14.0,20.12,4,190,36000,0.9514,A403,0
20.5,73.0,739.83,17,0,36,13.0,20.03,4,190,36000,0.8734,A403,0
20.92,64.9,751.72,17,0,36,13.0,19.93,4,190,36000,0.9291,A403,0
20.85,69.5,752.48,17,0,36,13.0,19.83,4,190,36000,0.8509,A403,0
20.54,69.4,736.16,17,0,36,13.0,19.72,4,190,36000,0.8362,A403,0
20.68,64.8,747.76,17,0,36,13.0,19.61,4,190,36000,0.8477,A403,0
20.11,67.3,728.81,18,0,36,12.0,19.5,4,190,36000,0.8282,A403,0
19.56,69.2,402.61,18,0,0,0.0,19.15,6,150,30000,0.0703,M601,0
20.18,60.4,429.56,18,0,0,0.0,19.03,6,150,30000,0.0,M604,0
20.22,63.6,434.44,19,0,0,1.0,18.65,4,190,36000,0.0686,A403,0
19.44,71.0,424.58,20,0,0,0.0,17.35,6,150,30000,0.0519,M601,0
19.57,65.0,433.14,21,0,0,1.0,16.61,6,150,30000,0.1935,M604,0
20.11,69.6,427.68,2,1,0,0.0,15.01,6,150,30000,0.0,M601,0
20.16,67.1,415.29,2,1,0,0.0,15.01,4,190,36000,0.0271,A403,0
20.15,67.2,427.26,3,1,0,0.0,15.14,6,140,24000,0.0,M602,0
19.95,69.4,454.44,3,1,0,1.0,15.28,8,150,30000,0.1051,M802,0
20.0,67.1,416.83,4,1,0,0.0,15.54,6,150,30000,0.036,M604,0
20.22,73.8,409.89,5,1,0,0.0,15.88,10,190,36000,0.1178,M1001,0
20.32,69.4,416.15,6,1,0,0.0,17.1,8,150,30000,0.0416,M802,0
20.4,72.9,453.26,8,1,36,1.0,18.39,8,150,30000,0.0371,M802,0
20.3,69.0,455.48,8,1,36,1.0,18.52,8,150,30000,0.0462,M802,0
19.71,68.7,400.0,8,1,36,0.0,18.65,8,150,30000,0.0753,M802,0
20.99,73.1,1138.92,9,1,36,29.0,18.78,8,150,30000,1.8019,M802,0
21.2,65.8,1134.32,9,1,36,29.0,18.9,8,150,30000,1.9701,M802,0
20.76,71.8,1164.98,9,1,36,30.0,19.03,8,150,30000,1.9802,M802,0
21.38,72.6,1154.58,9,1,36,29.0,19.15,8,150,30000,1.7009,M802,0
21.06,76.1,1158.56,9,1,36,30.0,19.27,8,150,30000,1.89,M802,0
21.22,73.4,1134.24,9,1,36,29.0,19.39,8,150,30000,1.7041,M802,0
21.39,67.7,1158.66,10,1,36,30.0,19.5,8,150,30000,1.864,M802,0
21.58,74.6,1125.2,10,1,36,28.0,19.61,8,150,30000,1.9367,M802,0
21.28,72.6,1142.19,10,1,36,29.0,19.72,8,150,30000,1.9919,M802,0
20.88,63.9,1163.49,10,1,36,30.0,19.83,8,150,30000,1.9352,M802,0
20.9,74.4,1142.81,10,1,36,29.0,19.93,8,150,30000,2.0931,M802,0
20.38,73.4,1153.67,10,1,36,29.0,20.03,8,150,30000,1.89,M802,0
20.85,72.1,1164.88,11,1,36,30.0,20.12,8,150,30000,2.0465,M802,0
19.95,70.6,430.28,11,1,0,0.0,20.21,6,150,30000,0.1782,M601,0
20.64,71.6,400.0,14,1,0,0.0,20.97,6,140,24000,0.1781,M602,0
20.09,66.2,432.27,14,1,0,0.0,20.95,6,150,30000,0.1553,M601,0
19.81,65.0,404.54,15,1,36,0.0,20.77,6,150,30000,0.1525,M601,0
19.89,71.6,420.54,15,1,36,0.0,20.72,6,150,30000,0.1729,M601,0
20.18,67.8,413.26,15,1,36,0.0,20.66,6,150,30000,0.1405,M601,0
20.45,72.4,753.37,16,1,36,13.0,20.6,6,150,30000,0.9123,M601,0
20.8,65.5,772.39,16,1,36,14.0,20.53,6,150,30000,0.8303,M601,0
20.45,59.3,752.8,16,1,36,13.0,20.46,6,150,30000,0.8108,M601,0
20.21,71.9,754.21,16,1,36,13.0,20.38,6,150,30000,0.9625,M601,0
20.15,67.2,729.89,16,1,36,12.0,20.3,6,150,30000,0.7928,M601,0
20.67,73.4,732.37,16,1,36,12.0,20.21,6,150,30000,0.8877,M601,0
20.68,69.6,766.27,17,1,36,14.0,20.12,6,150,30000,1.0257,M601,0
20.92,74.1,741.59,17,1,36,13.0,20.03,6,150,30000,0.8358,M601,0
20.08,67.4,424.93,17,1,0,0.0,19.93,4,190,36000,0.1384,A403,0
20.3,71.8,759.79,17,1,36,14.0,19.93,6,150,30000,1.0822,M601,0
20.62,65.6,731.72,17,1,36,12.0,19.83,6,150,30000,0.8508,M601,0
20.47,72.3,713.85,17,1,36,12.0,19.72,6,150,30000,0.9363,M601,0
20.5,70.7,783.77,17,1,36,15.0,19.61,6,150,30000,1.0781,M601,0
19.83,66.2,407.23,18,1,0,0.0,19.5,10,190,36000,0.1683,M1001,0
20.39,70.7,736.66,18,1,36,13.0,19.5,6,150,30000,0.7867,M601,0
19.89,67.8,420.53,19,1,0,0.0,18.39,8,150,30000,0.0,M802,0
20.18,60.4,458.16,19,1,36,2.0,18.39,6,140,24000,0.0291,M602,0
20.11,68.6,400.0,19,1,36,0.0,18.26,6,140,24000,0.0529,M602,0
19.61,69.2,427.38,19,1,0,0.0,18.26,6,150,30000,0.0523,M604,0
19.64,67.3,423.34,19,1,36,0.0,18.13,6,140,24000,0.0,M602,0
20.38,67.1,565.24,20,1,36,6.0,18.0,6,140,24000,0.3379,M602,0
20.35,71.2,455.08,20,1,0,1.0,17.87,6,150,30000,0.0,M604,0
20.67,69.7,597.25,20,1,36,7.0,17.87,6,140,24000,0.4038,M602,0
20.05,65.8,418.3,20,1,0,0.0,17.87,4,190,36000,0.0032,A403,0
20.31,69.3,563.02,20,1,36,6.0,17.74,6,140,24000,0.2671,M602,0
20.54,73.0,581.55,20,1,36,6.0,17.61,6,140,24000,0.27,M602,0
20.35,69.3,556.08,20,1,36,5.0,17.48,6,140,24000,0.2171,M602,0
20.43,70.8,553.86,20,1,36,5.0,17.35,6,140,24000,0.4241,M602,0
20.29,64.2,569.56,21,1,36,6.0,17.22,6,140,24000,0.1201,M602,0
20.06,70.0,417.86,21,1,0,0.0,17.1,10,190,36000,0.0142,M1001,0
19.98,71.6,572.23,21,1,36,6.0,17.1,6,140,24000,0.3486,M602,0
19.8,69.1,576.29,21,1,36,6.0,16.97,6,140,24000,0.3064,M602,0
19.91,72.5,566.63,21,1,36,6.0,16.85,6,140,24000,0.2249,M602,0
20.6,65.4,568.66,21,1,36,6.0,16.73,6,140,24000,0.3882,M602,0
20.19,65.4,567.15,21,1,36,6.0,16.61,6,140,24000,0.1636,M602,0
20.46,74.8,583.27,22,1,36,7.0,16.5,6,140,24000,0.1632,M602,0
20.46,61.8,430.83,23,1,0,0.0,15.79,6,140,24000,0.0454,M602,0
19.75,67.9,408.8,3,2,0,0.0,15.14,10,190,36000,0.0,M1001,0
19.85,65.2,421.73,3,2,0,0.0,15.14,6,150,30000,0.0,M604,0
19.8,68.6,410.77,4,2,0,0.0,15.62,8,150,30000,0.0706,M802,0
20.18,67.6,400.91,4,2,0,0.0,15.7,6,150,30000,0.0609,M601,0
19.75,67.3,446.32,5,2,0,1.0,16.07,10,190,36000,0.1059,M1001,0
19.95,69.3,400.0,7,2,0,0.0,17.48,6,150,30000,0.0,M604,0
